bd_Start_time,bd_FC_Before_Start,station_number,daily_sum,station_name
2/11/2016,111,17126,0,MARREE AERO
2/12/2016,135,17126,0,MARREE AERO
2/13/2016,159,17126,0,MARREE AERO
2/5/2016,-33,32040,1,TOWNSVILLE AERO
2/6/2016,-9,32040,1,TOWNSVILLE AERO
2/7/2016,15,32040,1,TOWNSVILLE AERO
2/8/2016,39,32040,1,TOWNSVILLE AERO
2/9/2016,63,32040,0,TOWNSVILLE AERO
2/10/2016,87,32040,0,TOWNSVILLE AERO
2/11/2016,111,32040,0,TOWNSVILLE AERO
2/12/2016,135,32040,0,TOWNSVILLE AERO
2/13/2016,159,32040,0,TOWNSVILLE AERO
2/6/2016,-33,14015,1,DARWIN AIRPORT
2/7/2016,-9,14015,0,DARWIN AIRPORT
2/8/2016,15,14015,0,DARWIN AIRPORT
2/9/2016,39,14015,0,DARWIN AIRPORT
2/10/2016,63,14015,0,DARWIN AIRPORT
2/11/2016,87,14015,1,DARWIN AIRPORT
2/12/2016,111,14015,0,DARWIN AIRPORT
2/13/2016,135,14015,1,DARWIN AIRPORT
2/14/2016,159,14015,1,DARWIN AIRPORT
2/6/2016,-33,17126,0,MARREE AERO
2/7/2016,-9,17126,0,MARREE AERO
2/8/2016,15,17126,0,MARREE AERO
2/9/2016,39,17126,0,MARREE AERO
2/10/2016,63,17126,0,MARREE AERO
2/11/2016,87,17126,0,MARREE AERO
2/12/2016,111,17126,0,MARREE AERO
2/13/2016,135,17126,0,MARREE AERO
2/14/2016,159,17126,0,MARREE AERO
2/6/2016,-33,32040,1,TOWNSVILLE AERO
2/7/2016,-9,32040,1,TOWNSVILLE AERO
2/8/2016,15,32040,1,TOWNSVILLE AERO
2/9/2016,39,32040,0,TOWNSVILLE AERO
2/10/2016,63,32040,0,TOWNSVILLE AERO
2/11/2016,87,32040,0,TOWNSVILLE AERO
2/12/2016,111,32040,0,TOWNSVILLE AERO
2/13/2016,135,32040,0,TOWNSVILLE AERO
2/14/2016,159,32040,0,TOWNSVILLE AERO
2/7/2016,-33,14015,0,DARWIN AIRPORT
2/8/2016,-9,14015,0,DARWIN AIRPORT
2/9/2016,15,14015,0,DARWIN AIRPORT
2/10/2016,39,14015,0,DARWIN AIRPORT
2/11/2016,63,14015,1,DARWIN AIRPORT
2/12/2016,87,14015,0,DARWIN AIRPORT
2/13/2016,111,14015,1,DARWIN AIRPORT
2/14/2016,135,14015,1,DARWIN AIRPORT
2/15/2016,159,14015,1,DARWIN AIRPORT
2/7/2016,-33,17126,0,MARREE AERO
2/8/2016,-9,17126,0,MARREE AERO
2/9/2016,15,17126,0,MARREE AERO
2/10/2016,39,17126,0,MARREE AERO
2/11/2016,63,17126,0,MARREE AERO
2/12/2016,87,17126,0,MARREE AERO
2/13/2016,111,17126,0,MARREE AERO
2/14/2016,135,17126,0,MARREE AERO
2/15/2016,159,17126,0,MARREE AERO
2/7/2016,-33,32040,1,TOWNSVILLE AERO
2/8/2016,-9,32040,1,TOWNSVILLE AERO
2/9/2016,15,32040,0,TOWNSVILLE AERO
2/10/2016,39,32040,0,TOWNSVILLE AERO
2/11/2016,63,32040,0,TOWNSVILLE AERO
2/12/2016,87,32040,0,TOWNSVILLE AERO
2/13/2016,111,32040,0,TOWNSVILLE AERO
2/14/2016,135,32040,0,TOWNSVILLE AERO
2/15/2016,159,32040,0,TOWNSVILLE AERO
2/8/2016,-33,14015,0,DARWIN AIRPORT
2/9/2016,-9,14015,0,DARWIN AIRPORT
2/10/2016,15,14015,0,DARWIN AIRPORT
2/11/2016,39,14015,1,DARWIN AIRPORT
2/12/2016,63,14015,0,DARWIN AIRPORT
2/13/2016,87,14015,1,DARWIN AIRPORT
2/14/2016,111,14015,1,DARWIN AIRPORT
2/15/2016,135,14015,1,DARWIN AIRPORT
2/16/2016,159,14015,1,DARWIN AIRPORT
2/8/2016,-33,17126,0,MARREE AERO
2/9/2016,-9,17126,0,MARREE AERO
2/10/2016,15,17126,0,MARREE AERO
2/11/2016,39,17126,0,MARREE AERO
2/12/2016,63,17126,0,MARREE AERO
2/13/2016,87,17126,0,MARREE AERO
2/14/2016,111,17126,0,MARREE AERO
2/15/2016,135,17126,0,MARREE AERO
2/16/2016,159,17126,0,MARREE AERO
2/8/2016,-33,32040,1,TOWNSVILLE AERO
2/9/2016,-9,32040,0,TOWNSVILLE AERO
2/10/2016,15,32040,0,TOWNSVILLE AERO
2/11/2016,39,32040,0,TOWNSVILLE AERO
2/12/2016,63,32040,0,TOWNSVILLE AERO
2/13/2016,87,32040,0,TOWNSVILLE AERO
2/14/2016,111,32040,0,TOWNSVILLE AERO
2/15/2016,135,32040,0,TOWNSVILLE AERO
2/16/2016,159,32040,0,TOWNSVILLE AERO
2/9/2016,-33,14015,0,DARWIN AIRPORT
2/10/2016,-9,14015,0,DARWIN AIRPORT
2/11/2016,15,14015,1,DARWIN AIRPORT
2/12/2016,39,14015,0,DARWIN AIRPORT
2/13/2016,63,14015,1,DARWIN AIRPORT
2/14/2016,87,14015,1,DARWIN AIRPORT
2/15/2016,111,14015,1,DARWIN AIRPORT
2/16/2016,135,14015,1,DARWIN AIRPORT
2/17/2016,159,14015,0,DARWIN AIRPORT
2/9/2016,-33,17126,0,MARREE AERO
2/10/2016,-9,17126,0,MARREE AERO
2/11/2016,15,17126,0,MARREE AERO
2/12/2016,39,17126,0,MARREE AERO
2/13/2016,63,17126,0,MARREE AERO
2/14/2016,87,17126,0,MARREE AERO
2/15/2016,111,17126,0,MARREE AERO
2/16/2016,135,17126,0,MARREE AERO
2/17/2016,159,17126,0,MARREE AERO
2/9/2016,-33,32040,0,TOWNSVILLE AERO
2/10/2016,-9,32040,0,TOWNSVILLE AERO
2/11/2016,15,32040,0,TOWNSVILLE AERO
2/12/2016,39,32040,0,TOWNSVILLE AERO
2/13/2016,63,32040,0,TOWNSVILLE AERO
2/14/2016,87,32040,0,TOWNSVILLE AERO
2/15/2016,111,32040,0,TOWNSVILLE AERO
2/16/2016,135,32040,0,TOWNSVILLE AERO
2/17/2016,159,32040,0,TOWNSVILLE AERO
2/10/2016,-33,14015,0,DARWIN AIRPORT
2/11/2016,-9,14015,1,DARWIN AIRPORT
2/12/2016,15,14015,0,DARWIN AIRPORT
2/13/2016,39,14015,1,DARWIN AIRPORT
2/14/2016,63,14015,1,DARWIN AIRPORT
2/15/2016,87,14015,1,DARWIN AIRPORT
2/16/2016,111,14015,1,DARWIN AIRPORT
2/17/2016,135,14015,0,DARWIN AIRPORT
2/18/2016,159,14015,0,DARWIN AIRPORT
2/10/2016,-33,17126,0,MARREE AERO
2/11/2016,-9,17126,0,MARREE AERO
2/12/2016,15,17126,0,MARREE AERO
2/13/2016,39,17126,0,MARREE AERO
2/14/2016,63,17126,0,MARREE AERO
2/15/2016,87,17126,0,MARREE AERO
2/16/2016,111,17126,0,MARREE AERO
2/17/2016,135,17126,0,MARREE AERO
2/18/2016,159,17126,0,MARREE AERO
2/10/2016,-33,32040,0,TOWNSVILLE AERO
2/11/2016,-9,32040,0,TOWNSVILLE AERO
2/12/2016,15,32040,0,TOWNSVILLE AERO
2/13/2016,39,32040,0,TOWNSVILLE AERO
2/14/2016,63,32040,0,TOWNSVILLE AERO
2/15/2016,87,32040,0,TOWNSVILLE AERO
2/16/2016,111,32040,0,TOWNSVILLE AERO
2/17/2016,135,32040,0,TOWNSVILLE AERO
2/18/2016,159,32040,0,TOWNSVILLE AERO
2/11/2016,-33,14015,1,DARWIN AIRPORT
2/12/2016,-9,14015,0,DARWIN AIRPORT
2/13/2016,15,14015,1,DARWIN AIRPORT
2/14/2016,39,14015,1,DARWIN AIRPORT
2/15/2016,63,14015,1,DARWIN AIRPORT
2/16/2016,87,14015,1,DARWIN AIRPORT
2/17/2016,111,14015,0,DARWIN AIRPORT
2/18/2016,135,14015,0,DARWIN AIRPORT
2/19/2016,159,14015,1,DARWIN AIRPORT
2/11/2016,-33,17126,0,MARREE AERO
2/12/2016,-9,17126,0,MARREE AERO
2/13/2016,15,17126,0,MARREE AERO
2/14/2016,39,17126,0,MARREE AERO
2/15/2016,63,17126,0,MARREE AERO
2/16/2016,87,17126,0,MARREE AERO
2/17/2016,111,17126,0,MARREE AERO
2/18/2016,135,17126,0,MARREE AERO
2/19/2016,159,17126,0,MARREE AERO
2/11/2016,-33,32040,0,TOWNSVILLE AERO
2/12/2016,-9,32040,0,TOWNSVILLE AERO
2/13/2016,15,32040,0,TOWNSVILLE AERO
2/14/2016,39,32040,0,TOWNSVILLE AERO
2/15/2016,63,32040,0,TOWNSVILLE AERO
2/16/2016,87,32040,0,TOWNSVILLE AERO
2/17/2016,111,32040,0,TOWNSVILLE AERO
2/18/2016,135,32040,0,TOWNSVILLE AERO
2/19/2016,159,32040,0,TOWNSVILLE AERO
2/12/2016,-33,14015,0,DARWIN AIRPORT
2/13/2016,-9,14015,1,DARWIN AIRPORT
2/14/2016,15,14015,1,DARWIN AIRPORT
2/15/2016,39,14015,1,DARWIN AIRPORT
2/16/2016,63,14015,1,DARWIN AIRPORT
2/17/2016,87,14015,0,DARWIN AIRPORT
2/18/2016,111,14015,0,DARWIN AIRPORT
2/19/2016,135,14015,1,DARWIN AIRPORT
2/20/2016,159,14015,0,DARWIN AIRPORT
2/12/2016,-33,17126,0,MARREE AERO
2/13/2016,-9,17126,0,MARREE AERO
2/14/2016,15,17126,0,MARREE AERO
2/15/2016,39,17126,0,MARREE AERO
2/16/2016,63,17126,0,MARREE AERO
2/17/2016,87,17126,0,MARREE AERO
2/18/2016,111,17126,0,MARREE AERO
2/19/2016,135,17126,0,MARREE AERO
2/20/2016,159,17126,0,MARREE AERO
2/12/2016,-33,32040,0,TOWNSVILLE AERO
2/13/2016,-9,32040,0,TOWNSVILLE AERO
2/14/2016,15,32040,0,TOWNSVILLE AERO
2/15/2016,39,32040,0,TOWNSVILLE AERO
2/16/2016,63,32040,0,TOWNSVILLE AERO
2/17/2016,87,32040,0,TOWNSVILLE AERO
2/18/2016,111,32040,0,TOWNSVILLE AERO
2/19/2016,135,32040,0,TOWNSVILLE AERO
2/20/2016,159,32040,0,TOWNSVILLE AERO
2/13/2016,-33,14015,1,DARWIN AIRPORT
2/14/2016,-9,14015,1,DARWIN AIRPORT
2/15/2016,15,14015,1,DARWIN AIRPORT
2/16/2016,39,14015,1,DARWIN AIRPORT
2/17/2016,63,14015,0,DARWIN AIRPORT
2/18/2016,87,14015,0,DARWIN AIRPORT
2/19/2016,111,14015,1,DARWIN AIRPORT
2/20/2016,135,14015,0,DARWIN AIRPORT
2/21/2016,159,14015,0,DARWIN AIRPORT
2/13/2016,-33,17126,0,MARREE AERO
2/14/2016,-9,17126,0,MARREE AERO
2/15/2016,15,17126,0,MARREE AERO
2/16/2016,39,17126,0,MARREE AERO
2/17/2016,63,17126,0,MARREE AERO
2/18/2016,87,17126,0,MARREE AERO
2/19/2016,111,17126,0,MARREE AERO
2/20/2016,135,17126,0,MARREE AERO
2/21/2016,159,17126,0,MARREE AERO
2/13/2016,-33,32040,0,TOWNSVILLE AERO
2/14/2016,-9,32040,0,TOWNSVILLE AERO
2/15/2016,15,32040,0,TOWNSVILLE AERO
2/16/2016,39,32040,0,TOWNSVILLE AERO
2/17/2016,63,32040,0,TOWNSVILLE AERO
2/18/2016,87,32040,0,TOWNSVILLE AERO
2/19/2016,111,32040,0,TOWNSVILLE AERO
2/20/2016,135,32040,0,TOWNSVILLE AERO
2/21/2016,159,32040,1,TOWNSVILLE AERO
2/14/2016,-33,14015,1,DARWIN AIRPORT
2/15/2016,-9,14015,1,DARWIN AIRPORT
2/16/2016,15,14015,1,DARWIN AIRPORT
2/17/2016,39,14015,0,DARWIN AIRPORT
2/18/2016,63,14015,0,DARWIN AIRPORT
2/19/2016,87,14015,1,DARWIN AIRPORT
2/20/2016,111,14015,0,DARWIN AIRPORT
2/21/2016,135,14015,0,DARWIN AIRPORT
2/22/2016,159,14015,0,DARWIN AIRPORT
2/14/2016,-33,17126,0,MARREE AERO
2/15/2016,-9,17126,0,MARREE AERO
2/16/2016,15,17126,0,MARREE AERO
2/17/2016,39,17126,0,MARREE AERO
2/18/2016,63,17126,0,MARREE AERO
2/19/2016,87,17126,0,MARREE AERO
2/20/2016,111,17126,0,MARREE AERO
2/21/2016,135,17126,0,MARREE AERO
2/22/2016,159,17126,0,MARREE AERO
2/14/2016,-33,32040,0,TOWNSVILLE AERO
2/15/2016,-9,32040,0,TOWNSVILLE AERO
2/16/2016,15,32040,0,TOWNSVILLE AERO
2/17/2016,39,32040,0,TOWNSVILLE AERO
2/18/2016,63,32040,0,TOWNSVILLE AERO
2/19/2016,87,32040,0,TOWNSVILLE AERO
2/20/2016,111,32040,0,TOWNSVILLE AERO
2/21/2016,135,32040,1,TOWNSVILLE AERO
2/22/2016,159,32040,1,TOWNSVILLE AERO
2/15/2016,-33,14015,1,DARWIN AIRPORT
2/16/2016,-9,14015,1,DARWIN AIRPORT
2/17/2016,15,14015,0,DARWIN AIRPORT
2/18/2016,39,14015,0,DARWIN AIRPORT
2/19/2016,63,14015,1,DARWIN AIRPORT
2/20/2016,87,14015,0,DARWIN AIRPORT
2/21/2016,111,14015,0,DARWIN AIRPORT
2/22/2016,135,14015,0,DARWIN AIRPORT
2/23/2016,159,14015,1,DARWIN AIRPORT
2/15/2016,-33,17126,0,MARREE AERO
2/16/2016,-9,17126,0,MARREE AERO
2/17/2016,15,17126,0,MARREE AERO
2/18/2016,39,17126,0,MARREE AERO
2/19/2016,63,17126,0,MARREE AERO
2/20/2016,87,17126,0,MARREE AERO
2/21/2016,111,17126,0,MARREE AERO
2/22/2016,135,17126,0,MARREE AERO
2/23/2016,159,17126,0,MARREE AERO
2/15/2016,-33,32040,0,TOWNSVILLE AERO
2/16/2016,-9,32040,0,TOWNSVILLE AERO
2/17/2016,15,32040,0,TOWNSVILLE AERO
2/18/2016,39,32040,0,TOWNSVILLE AERO
2/19/2016,63,32040,0,TOWNSVILLE AERO
2/20/2016,87,32040,0,TOWNSVILLE AERO
2/21/2016,111,32040,1,TOWNSVILLE AERO
2/22/2016,135,32040,1,TOWNSVILLE AERO
2/23/2016,159,32040,0,TOWNSVILLE AERO
2/16/2016,-33,14015,1,DARWIN AIRPORT
2/17/2016,-9,14015,0,DARWIN AIRPORT
2/18/2016,15,14015,0,DARWIN AIRPORT
2/19/2016,39,14015,1,DARWIN AIRPORT
2/20/2016,63,14015,0,DARWIN AIRPORT
2/21/2016,87,14015,0,DARWIN AIRPORT
2/22/2016,111,14015,0,DARWIN AIRPORT
2/23/2016,135,14015,1,DARWIN AIRPORT
2/24/2016,159,14015,0,DARWIN AIRPORT
2/16/2016,-33,17126,0,MARREE AERO
2/17/2016,-9,17126,0,MARREE AERO
2/18/2016,15,17126,0,MARREE AERO
2/19/2016,39,17126,0,MARREE AERO
2/20/2016,63,17126,0,MARREE AERO
2/21/2016,87,17126,0,MARREE AERO
2/22/2016,111,17126,0,MARREE AERO
2/23/2016,135,17126,0,MARREE AERO
2/24/2016,159,17126,0,MARREE AERO
2/16/2016,-33,32040,0,TOWNSVILLE AERO
2/17/2016,-9,32040,0,TOWNSVILLE AERO
2/18/2016,15,32040,0,TOWNSVILLE AERO
2/19/2016,39,32040,0,TOWNSVILLE AERO
2/20/2016,63,32040,0,TOWNSVILLE AERO
2/21/2016,87,32040,1,TOWNSVILLE AERO
2/22/2016,111,32040,1,TOWNSVILLE AERO
2/23/2016,135,32040,0,TOWNSVILLE AERO
2/24/2016,159,32040,0,TOWNSVILLE AERO
2/17/2016,-33,14015,0,DARWIN AIRPORT
2/18/2016,-9,14015,0,DARWIN AIRPORT
2/19/2016,15,14015,1,DARWIN AIRPORT
2/20/2016,39,14015,0,DARWIN AIRPORT
2/21/2016,63,14015,0,DARWIN AIRPORT
2/22/2016,87,14015,0,DARWIN AIRPORT
2/23/2016,111,14015,1,DARWIN AIRPORT
2/24/2016,135,14015,0,DARWIN AIRPORT
2/25/2016,159,14015,1,DARWIN AIRPORT
2/17/2016,-33,17126,0,MARREE AERO
2/18/2016,-9,17126,0,MARREE AERO
2/19/2016,15,17126,0,MARREE AERO
2/20/2016,39,17126,0,MARREE AERO
2/21/2016,63,17126,0,MARREE AERO
2/22/2016,87,17126,0,MARREE AERO
2/23/2016,111,17126,0,MARREE AERO
2/24/2016,135,17126,0,MARREE AERO
2/25/2016,159,17126,0,MARREE AERO
2/17/2016,-33,32040,0,TOWNSVILLE AERO
2/18/2016,-9,32040,0,TOWNSVILLE AERO
2/19/2016,15,32040,0,TOWNSVILLE AERO
2/20/2016,39,32040,0,TOWNSVILLE AERO
2/21/2016,63,32040,1,TOWNSVILLE AERO
2/22/2016,87,32040,1,TOWNSVILLE AERO
2/23/2016,111,32040,0,TOWNSVILLE AERO
2/24/2016,135,32040,0,TOWNSVILLE AERO
2/25/2016,159,32040,0,TOWNSVILLE AERO
2/18/2016,-33,14015,0,DARWIN AIRPORT
2/19/2016,-9,14015,1,DARWIN AIRPORT
2/20/2016,15,14015,0,DARWIN AIRPORT
2/21/2016,39,14015,0,DARWIN AIRPORT
2/22/2016,63,14015,0,DARWIN AIRPORT
2/23/2016,87,14015,1,DARWIN AIRPORT
2/24/2016,111,14015,0,DARWIN AIRPORT
2/25/2016,135,14015,1,DARWIN AIRPORT
2/26/2016,159,14015,1,DARWIN AIRPORT
2/18/2016,-33,17126,0,MARREE AERO
2/19/2016,-9,17126,0,MARREE AERO
2/20/2016,15,17126,0,MARREE AERO
2/21/2016,39,17126,0,MARREE AERO
2/22/2016,63,17126,0,MARREE AERO
2/23/2016,87,17126,0,MARREE AERO
2/24/2016,111,17126,0,MARREE AERO
2/25/2016,135,17126,0,MARREE AERO
2/26/2016,159,17126,0,MARREE AERO
2/18/2016,-33,32040,0,TOWNSVILLE AERO
2/19/2016,-9,32040,0,TOWNSVILLE AERO
2/20/2016,15,32040,0,TOWNSVILLE AERO
2/21/2016,39,32040,1,TOWNSVILLE AERO
2/22/2016,63,32040,1,TOWNSVILLE AERO
2/23/2016,87,32040,0,TOWNSVILLE AERO
2/24/2016,111,32040,0,TOWNSVILLE AERO
2/25/2016,135,32040,0,TOWNSVILLE AERO
2/26/2016,159,32040,0,TOWNSVILLE AERO
2/19/2016,-33,14015,1,DARWIN AIRPORT
2/20/2016,-9,14015,0,DARWIN AIRPORT
2/21/2016,15,14015,0,DARWIN AIRPORT
2/22/2016,39,14015,0,DARWIN AIRPORT
2/23/2016,63,14015,1,DARWIN AIRPORT
2/24/2016,87,14015,0,DARWIN AIRPORT
2/25/2016,111,14015,1,DARWIN AIRPORT
2/26/2016,135,14015,1,DARWIN AIRPORT
2/27/2016,159,14015,1,DARWIN AIRPORT
2/19/2016,-33,17126,0,MARREE AERO
2/20/2016,-9,17126,0,MARREE AERO
2/21/2016,15,17126,0,MARREE AERO
2/22/2016,39,17126,0,MARREE AERO
2/23/2016,63,17126,0,MARREE AERO
2/24/2016,87,17126,0,MARREE AERO
2/25/2016,111,17126,0,MARREE AERO
2/26/2016,135,17126,0,MARREE AERO
2/27/2016,159,17126,0,MARREE AERO
2/19/2016,-33,32040,0,TOWNSVILLE AERO
2/20/2016,-9,32040,0,TOWNSVILLE AERO
2/21/2016,15,32040,1,TOWNSVILLE AERO
2/22/2016,39,32040,1,TOWNSVILLE AERO
2/23/2016,63,32040,0,TOWNSVILLE AERO
2/24/2016,87,32040,0,TOWNSVILLE AERO
2/25/2016,111,32040,0,TOWNSVILLE AERO
2/26/2016,135,32040,0,TOWNSVILLE AERO
2/27/2016,159,32040,0,TOWNSVILLE AERO
2/20/2016,-33,14015,0,DARWIN AIRPORT
2/21/2016,-9,14015,0,DARWIN AIRPORT
2/22/2016,15,14015,0,DARWIN AIRPORT
2/23/2016,39,14015,1,DARWIN AIRPORT
2/24/2016,63,14015,0,DARWIN AIRPORT
2/25/2016,87,14015,1,DARWIN AIRPORT
2/26/2016,111,14015,1,DARWIN AIRPORT
2/27/2016,135,14015,1,DARWIN AIRPORT
2/28/2016,159,14015,0,DARWIN AIRPORT
2/20/2016,-33,17126,0,MARREE AERO
2/21/2016,-9,17126,0,MARREE AERO
2/22/2016,15,17126,0,MARREE AERO
2/23/2016,39,17126,0,MARREE AERO
2/24/2016,63,17126,0,MARREE AERO
2/25/2016,87,17126,0,MARREE AERO
2/26/2016,111,17126,0,MARREE AERO
2/27/2016,135,17126,0,MARREE AERO
2/28/2016,159,17126,0,MARREE AERO
2/20/2016,-33,32040,0,TOWNSVILLE AERO
2/21/2016,-9,32040,1,TOWNSVILLE AERO
2/22/2016,15,32040,1,TOWNSVILLE AERO
2/23/2016,39,32040,0,TOWNSVILLE AERO
2/24/2016,63,32040,0,TOWNSVILLE AERO
2/25/2016,87,32040,0,TOWNSVILLE AERO
2/26/2016,111,32040,0,TOWNSVILLE AERO
2/27/2016,135,32040,0,TOWNSVILLE AERO
2/28/2016,159,32040,0,TOWNSVILLE AERO
2/21/2016,-33,14015,0,DARWIN AIRPORT
2/22/2016,-9,14015,0,DARWIN AIRPORT
2/23/2016,15,14015,1,DARWIN AIRPORT
2/24/2016,39,14015,0,DARWIN AIRPORT
2/25/2016,63,14015,1,DARWIN AIRPORT
2/26/2016,87,14015,1,DARWIN AIRPORT
2/27/2016,111,14015,1,DARWIN AIRPORT
2/28/2016,135,14015,0,DARWIN AIRPORT
2/29/2016,159,14015,0,DARWIN AIRPORT
2/21/2016,-33,17126,0,MARREE AERO
2/22/2016,-9,17126,0,MARREE AERO
2/23/2016,15,17126,0,MARREE AERO
2/24/2016,39,17126,0,MARREE AERO
2/25/2016,63,17126,0,MARREE AERO
2/26/2016,87,17126,0,MARREE AERO
2/27/2016,111,17126,0,MARREE AERO
2/28/2016,135,17126,0,MARREE AERO
2/29/2016,159,17126,0,MARREE AERO
2/21/2016,-33,32040,1,TOWNSVILLE AERO
2/22/2016,-9,32040,1,TOWNSVILLE AERO
2/23/2016,15,32040,0,TOWNSVILLE AERO
2/24/2016,39,32040,0,TOWNSVILLE AERO
2/25/2016,63,32040,0,TOWNSVILLE AERO
2/26/2016,87,32040,0,TOWNSVILLE AERO
2/27/2016,111,32040,0,TOWNSVILLE AERO
2/28/2016,135,32040,0,TOWNSVILLE AERO
2/29/2016,159,32040,0,TOWNSVILLE AERO
2/22/2016,-33,14015,0,DARWIN AIRPORT
2/23/2016,-9,14015,1,DARWIN AIRPORT
2/24/2016,15,14015,0,DARWIN AIRPORT
2/25/2016,39,14015,1,DARWIN AIRPORT
2/26/2016,63,14015,1,DARWIN AIRPORT
2/27/2016,87,14015,1,DARWIN AIRPORT
2/28/2016,111,14015,0,DARWIN AIRPORT
2/29/2016,135,14015,0,DARWIN AIRPORT
3/1/2016,159,14015,0,DARWIN AIRPORT
2/22/2016,-33,17126,0,MARREE AERO
2/23/2016,-9,17126,0,MARREE AERO
2/24/2016,15,17126,0,MARREE AERO
2/25/2016,39,17126,0,MARREE AERO
2/26/2016,63,17126,0,MARREE AERO
2/27/2016,87,17126,0,MARREE AERO
2/28/2016,111,17126,0,MARREE AERO
2/29/2016,135,17126,0,MARREE AERO
3/1/2016,159,17126,0,MARREE AERO
2/22/2016,-33,32040,1,TOWNSVILLE AERO
2/23/2016,-9,32040,0,TOWNSVILLE AERO
2/24/2016,15,32040,0,TOWNSVILLE AERO
2/25/2016,39,32040,0,TOWNSVILLE AERO
2/26/2016,63,32040,0,TOWNSVILLE AERO
2/27/2016,87,32040,0,TOWNSVILLE AERO
2/28/2016,111,32040,0,TOWNSVILLE AERO
2/29/2016,135,32040,0,TOWNSVILLE AERO
3/1/2016,159,32040,1,TOWNSVILLE AERO
2/23/2016,-33,14015,1,DARWIN AIRPORT
2/24/2016,-9,14015,0,DARWIN AIRPORT
2/25/2016,15,14015,1,DARWIN AIRPORT
2/26/2016,39,14015,1,DARWIN AIRPORT
2/27/2016,63,14015,1,DARWIN AIRPORT
2/28/2016,87,14015,0,DARWIN AIRPORT
2/29/2016,111,14015,0,DARWIN AIRPORT
3/1/2016,135,14015,0,DARWIN AIRPORT
3/2/2016,159,14015,0,DARWIN AIRPORT
2/23/2016,-33,17126,0,MARREE AERO
2/24/2016,-9,17126,0,MARREE AERO
2/25/2016,15,17126,0,MARREE AERO
2/26/2016,39,17126,0,MARREE AERO
2/27/2016,63,17126,0,MARREE AERO
2/28/2016,87,17126,0,MARREE AERO
2/29/2016,111,17126,0,MARREE AERO
3/1/2016,135,17126,0,MARREE AERO
3/2/2016,159,17126,0,MARREE AERO
2/23/2016,-33,32040,0,TOWNSVILLE AERO
2/24/2016,-9,32040,0,TOWNSVILLE AERO
2/25/2016,15,32040,0,TOWNSVILLE AERO
2/26/2016,39,32040,0,TOWNSVILLE AERO
2/27/2016,63,32040,0,TOWNSVILLE AERO
2/28/2016,87,32040,0,TOWNSVILLE AERO
2/29/2016,111,32040,0,TOWNSVILLE AERO
3/1/2016,135,32040,1,TOWNSVILLE AERO
3/2/2016,159,32040,0,TOWNSVILLE AERO
2/24/2016,-33,14015,0,DARWIN AIRPORT
2/25/2016,-9,14015,1,DARWIN AIRPORT
2/26/2016,15,14015,1,DARWIN AIRPORT
2/27/2016,39,14015,1,DARWIN AIRPORT
2/28/2016,63,14015,0,DARWIN AIRPORT
2/29/2016,87,14015,0,DARWIN AIRPORT
3/1/2016,111,14015,0,DARWIN AIRPORT
3/2/2016,135,14015,0,DARWIN AIRPORT
3/3/2016,159,14015,0,DARWIN AIRPORT
2/24/2016,-33,17126,0,MARREE AERO
2/25/2016,-9,17126,0,MARREE AERO
2/26/2016,15,17126,0,MARREE AERO
2/27/2016,39,17126,0,MARREE AERO
2/28/2016,63,17126,0,MARREE AERO
2/29/2016,87,17126,0,MARREE AERO
3/1/2016,111,17126,0,MARREE AERO
3/2/2016,135,17126,0,MARREE AERO
3/3/2016,159,17126,1,MARREE AERO
2/24/2016,-33,32040,0,TOWNSVILLE AERO
2/25/2016,-9,32040,0,TOWNSVILLE AERO
2/26/2016,15,32040,0,TOWNSVILLE AERO
2/27/2016,39,32040,0,TOWNSVILLE AERO
2/28/2016,63,32040,0,TOWNSVILLE AERO
2/29/2016,87,32040,0,TOWNSVILLE AERO
3/1/2016,111,32040,1,TOWNSVILLE AERO
3/2/2016,135,32040,0,TOWNSVILLE AERO
3/3/2016,159,32040,1,TOWNSVILLE AERO
2/25/2016,-33,14015,1,DARWIN AIRPORT
2/26/2016,-9,14015,1,DARWIN AIRPORT
2/27/2016,15,14015,1,DARWIN AIRPORT
2/28/2016,39,14015,0,DARWIN AIRPORT
2/29/2016,63,14015,0,DARWIN AIRPORT
3/1/2016,87,14015,0,DARWIN AIRPORT
3/2/2016,111,14015,0,DARWIN AIRPORT
3/3/2016,135,14015,0,DARWIN AIRPORT
3/4/2016,159,14015,0,DARWIN AIRPORT
2/25/2016,-33,17126,0,MARREE AERO
2/26/2016,-9,17126,0,MARREE AERO
2/27/2016,15,17126,0,MARREE AERO
2/28/2016,39,17126,0,MARREE AERO
2/29/2016,63,17126,0,MARREE AERO
3/1/2016,87,17126,0,MARREE AERO
3/2/2016,111,17126,0,MARREE AERO
3/3/2016,135,17126,1,MARREE AERO
3/4/2016,159,17126,0,MARREE AERO
2/25/2016,-33,32040,0,TOWNSVILLE AERO
2/26/2016,-9,32040,0,TOWNSVILLE AERO
2/27/2016,15,32040,0,TOWNSVILLE AERO
2/28/2016,39,32040,0,TOWNSVILLE AERO
2/29/2016,63,32040,0,TOWNSVILLE AERO
3/1/2016,87,32040,1,TOWNSVILLE AERO
3/2/2016,111,32040,0,TOWNSVILLE AERO
3/3/2016,135,32040,1,TOWNSVILLE AERO
3/4/2016,159,32040,1,TOWNSVILLE AERO
2/26/2016,-33,14015,1,DARWIN AIRPORT
